Author_id,Name
4498,Michele Fitoussi
4499,Ros Schwartz
4500,Mckay Jenkins
4501,Patricia Wynn
4502,William Cohen
4503,Theresa Foy DiGeronimo
4504,Michael Alexander
4505,Kjersti Hoff Baez
4506,Ray Grigg
4507,Peter Albano
4508,Rod R. Butterworth
4509,Mickey Flodin
4510,Andrea Boeshaar
4511,Jane Orcutt
4512,Ashley McConnell
4513,Margaret
4514,Williams
4515,Michael
4516,Hickman
4517,Tracy
4518,Copyr
4519,R.A. Salvatore
4520,Lucretius
4521,Ronald E. Latham
4522,John Godwin
4523,Horace
4524,W. G. Shepherd
4525,Peter Mansfield
4526,Paul Halpern
4527,James Lowder
4528,John Keegan
4529,G. Lee Bowie
4530,Robert C. Solomon
4531,Meredith W. Michael
4532,Bill Pogue
4533,Rachel Bell
4534,Howard Peiper
4535,David Norbrook
4536,H. R. Woudhuysen
4537,Alice Notley
4538,L. E. Modesitt Jr.
4539,Rosemary Edmonds
4540,Gerard Del Re
4541,Patricia Del Re
4542,Taisha Abelar
4543,Carlos Casteneda
4544,Michele Jamal
4545,Duong Thu Huong
4546,Phan Huy Duong
4547,Nina McPherson
4548,Emrys Jones
4549,Michael Tanner
4550,John T. Lawrence
4551,Frederick Busch
4552,Ian Kellam
4553,Nien Cheng
4554,Annie Dillard
4555,Ann Hood
4556,P J O'Rourke
4557,Antonio Skarmeta
4558,Katherine Silver
4559,Pat Barker
4560,Martina Devlin
4561,Sandra Felton
4562,Rose Marie Nichols McGee
4563,Maggie Stuckey
4564,Linda Yang
4565,Alice Borchardt
4566,Marcelle Karp
4567,Debbie Stoller
4568,Inga Muscio
4569,Caroline G. Mercer
4570,Kylie Adams
4571,Sherryl Woods
4572,Christie Ridgway
4573,Patricia Cabot
4574,Donna Gillespie
4575,Beverly Brandt
4576,Lori Schiller
4577,Amanda Bennett
4578,John Milton
4579,Christopher Ricks
4580,Upton Sinclair
4581,Morris Dickstein
4582,Matthew J. Bruccoli
4583,Edmund Wilson
4584,Harold M. Silverman
4585,Henry Blackaby
4586,Richard Blackaby
4587,Silver RavenWolf
4588,Merlin Stone
4589,Matthew Ward
4590,Christopher Hammond
4591,John Hawkes
4592,Lindsay Faith Rech
4593,Steffie Hall
4594,Elizabeth Young
4595,Paul Rogat Loeb
4596,Alex Kava
4597,Alan Lightman
4598,Josephine Tey
4599,Todd Komarnicki
4600,Tina Wainscott
4601,Stephen Wright
4602,Joanne M. Dochterman PhD RN FAAN
4603,Gloria M. Bulec
4604,Elizabeth Jolley
4605,D. C. Brod
4606,John R. Riggs
4607,Gerald Petievich
4608,Charlotte MacLeod
4609,Jonathan Havard
4610,Neil Shulman
4611,Nei Shulman
4612,Peter Bebrandt
4613,Joseph Wambaugh
4614,Ed Greenwood
4615,Ursula LeGuin
4616,Richard Hescox
4617,Kirk Douglas
4618,Glenn Dakin
4619,Jeffrey Robinson
4620,Pierre Barbéris
4621,Richard Bohringer
4622,Andreï Kourkov
4623,Nathalie Amargier
4624,Christine Angot
4625,Zoé Valdés
4626,Djian
4627,W
4628,M Hoffer
4629,Vitaliano Brancati
4630,Patrick Creagh
4631,Patrick Suskind
4632,Susan Hubbard
4633,Thomas Noguchi
4634,A. Lyons
4635,Andrea Camilleri
4636,Stephen Sartarelli
4637,Patrick Mccabe
4638,J.P. Carasso
4639,Alan Vanneman
4640,Jean Hager
4641,Odo Hirsch
4642,Glen Cook
4643,Jonathan Barry
4644,Jim Silke
4645,Rebecca Bradley
4646,Terry McGarry
4647,Mindy L. Klasky
4648,Nancy McKenzie
4649,Karin Lowachee
4650,K.W. Jeter
4651,Vivian Schilling
4652,W. Steven Brown
4653,Sharon Schulze
4654,Stanley Smith
4655,Tom Bullimore
4656,Derrick Niederman
4657,Hy C
4658,Elizabeth McGregor
4659,Ron Koertge
4660,Miguelanxo Prado
4661,Margaret Sayers Pe
4662,David Calder
4663,Stieg Retlin
4664,Pam Munoz Ryan
4665,Gerald L. Holmes
4666,Tasha Tudor
4667,Dean Hughes
4668,Janet Quin-Harkin
4669,Jane Harrington
4670,Joan Aiken
4671,Pat Marriott
4672,Robert C. O'Brien
4673,Zena Bernstein
4674,Nick West
4675,Colleen O'Shaughnessy McKenna
4676,Katherine Coville
4677,James Fenimore Cooper
4678,Irene Hunt
4679,Felice Holman
4680,Paul O. Zelinsky
4681,Lisa Norby
4682,Fernado Fernandez
4683,Rick North
4684,Mildred D. Taylor
4685,Robin Lawrie
4686,Leo
4687,Diane Dillon
4688,Katherine Neville
4689,Monica Hughes
4690,Cameron Dokey
4691,Ellen Reymes
4692,Deborah Gregory
4693,Eliza Willard
4694,Andrew Matthews
4695,Girling
4696,Otto M. Frank
4697,Mirjam Pressler
4698,Susan Mas
4699,Stedman Graham
4700,Michel Houellebecq
4701,Frank Wynne
4702,Deborah Morgan
4703,Daniel W. Patterson
4704,Jean Ritchie
4705,Matt Groening
4706,Josie Lloyd
4707,Emlyn Rees
4708,Germaine Greer
4709,Henry Root
4710,Paul M. Angle
4711,Florence Scovel-Shinn
4712,Terry Alford
4713,Diana Culbertson
4714,Tim Wynne-Jones
4715,Brian Doyle
4716,Karleen Bradford
4717,Martha Brooks
4718,Diane Schoemperlen
4719,Christina Schwarz
4720,Molly Jong-Fast
4721,Shirley Jackson
4722,Rosemary Sutcliff
4723,Julie Reece Deaver
4724,Marilyn Butler
4725,Andre Norton
4726,Jacqueline Park
4727,Lindsey Davis
4728,Peter Tremayne
4729,Anne Eliot Crompton
4730,Marcus Stone
4731,John Bowen
4732,Jules Watson
4733,Harris
4734,Angela Doherty
4735,Nicholas Guild
4736,Kim Lewis
4737,Frank McDonald
4738,Dell Shannon
4739,Rachel Billington
4740,Iain Finlay
4741,B. Wilson
4742,Ashland Price
4743,Rosemary Edghill
4744,Emma Blair
4745,Matthew Kneale
4746,Marian Thurm
4747,John Peterman
4748,Cynthia Borris
4749,Martin Waddell
4750,Patrick Benson
4751,Ole Risom
4752,Sandra Boynton
4753,P.D. Eastman
4754,David Icke
4755,Rex Gibson
4756,N. Kantaris
4757,P.R.M. Oliver
4758,Dave Stern
4759,Marge Piercy
4760,Craig Nova
4761,Mark Le Fanu
4762,Ulrich Holbein
4763,Mark Childress
4764,Rudolf Hermstein
4765,Gemma Alexander
4766,Patricia Lewin
4767,Marti Leimbach
4768,Romain Gary (Émile Ajar)
4769,Donald J. Sobol
4770,Ted Enik
4771,Sushil Jajodia
4772,V. S. Subrahmanian
4773,Steve Cunningham
4774,Judson Rosebush
4775,Donnie O'Quinn
4776,Stephen Cosgrove
4777,Jesse Liberty
4778,Mark Cashman
4779,Christa Krüger
4780,Doris Dörrie
4781,Fanny Morweiser
4782,Colum McCann
4783,Donna W. Cross
4784,Wolfgang Neuhaus
4785,Jan Mehlum
4786,Jessica Andersen
4787,Leonard Wolf
4788,A. N. Roquelaure
4789,Barbara Hambly
4790,Prosper Mérimée
4791,Dietrich Schwanitz
4792,Cora Stephan
4793,Gregor Sander
4794,André Gide
4795,Raimund Theis
4796,Christine Stemmermann
4797,Pierre Joffroy
4798,Ulrich Kunzmann
4799,Stefan Zweig
4800,Friederike Mayröcker
4801,Alejo Carpentier
4802,Anneliese Botond
4803,Willy Breinholst
4804,Alan Durband
4805,Jean-Jacques Sempe
4806,Deborah Moggach
4807,Shulamit Lapid
4808,Christopher Dolley
4809,Elinor Lipman
4810,Lucius Shepard
4811,J. K. Potter
4812,Robert Kelley
4813,Walter Pruncel
4814,Klaus Müller
4815,Roberto Calasso
4816,Peter Fitzsimons
4817,Zecharia Sitchin
4818,Penthouse International
4819,Louise Voss
4820,Meredith Ann Pierce
4821,Kathryn M. Drennan
4822,W.S. Merwin
4823,Phil Hirsch
4824,Brian Buniak
4825,Deborah Scott
4826,David Poyer
4827,Barbara Seuling
4828,Rebecca O'Connell
4829,Hilary Jenkins
4830,Glen Grant
4831,Harry Crews
4832,Mike Miller
4833,Jan Brett
4834,Jerry W. Ward
4835,Tenaya Darlington
4836,Douglas Pagels
4837,Patricia Wayant
4838,Gary D. Chapman
4839,Larry Burkett
4840,The Editors Of People Magazine
4841,The Editors Of Peop
4842,The Editors Of Entertainment Weekly
4843,The Editors Of
4844,Joe Stahlkuppe
4845,Stormie Omartian
4846,Rita Dove
4847,Jewel
4848,Nikki Giovanni
4849,Tony Medina
4850,Louis Reyes Rivera
4851,Sonia Sanchez
4852,David Lehman
4853,Diana Barron
4854,Kirby Record
4855,Steven Ferry
4856,Tanya Petrovna
4857,Jean Krueger
4858,Joel Brouwer
4859,Donald W. Hayward
4860,Jeannette Eyerly
4861,Bill Buchanan
4862,Kandy Radzinski
4863,Jim Shepard
4864,George C. Williams
4865,A. R. Braunmuller
4866,Stephen Or
4867,Joel Spring
4868,Rene Chartrand
4869,Patrice Courcelle
4870,Bill Younghusband
4871,Philip Haythornthwaite
4872,Bryan Fosten
4873,Richard Holmes
4874,George Guidall
4875,Dave Marinaccio
4876,Ralph Steadman
4877,Allison Pollack Alexander
4878,Jill Henry
4879,Nancy Block
4880,Janet Leigh
4881,Rachelle Nelson
4882,Charles R. Swindoll
4883,Steve Shagan
4884,Alex Beam
4885,Chris Kenry
4886,G.G. Marquez
4887,Charlotte Bingham
4888,Don Peppers
4889,Martha Rogers
4890,Michael Beres
4891,Kay
4892,Mary Kay Simmons
4893,Kathryn Lynn Davis
4894,P D James
4895,Marsha Boulton
4896,Bill H. Gates
4897,Bryan Cholfin
4898,Edith Pargeter
4899,Katharine Kerr
4900,Hugh Sebag-Montefiore
4901,Michael Lee West
4902,Richard Evans
4903,Rosie Rushton
4904,Dermot Bolger
4905,Pamela Stephenson
4906,Ingrid Weaver
4907,Richard N. Bolles
4908,Gwen Gotsch
4909,Judy Torgus
4910,William Sears
4911,Martha Sears
4912,Vicki Iovine
4913,T. Berry Brazelton
4914,American College Of Obstetricians
4915,Gynecologist
4916,Marvin S. Eiger
4917,Sally Wendkos Olds
4918,Wendy Wray
4919,Roe
4920,Leslie Dunkling
4921,Robin Norwood
4922,Christina Baker Kline
4923,Gale Pryor
4924,Kate White
4925,Jan Guillou
4926,Lieselotte Kolanoske
4927,Michel Faber
4928,Shelomoh Di-Nur
4929,Philip Simpson
4930,Tony Earley
4931,J. P. Donleavy
4932,James Patrick Donleavy
4933,Elliot Banfi
4934,Stuart David
4935,Gay Courter
4936,James R. Kincaid
4937,Beryl Bainbridge
4938,Kirsten Bakis
4939,Bellow
4940,David Almond
4941,Chinua Achebe
4942,Cheryl Ann Costa
4943,Sage
4944,Manjusha Pawagi
4945,Leanne Franson
4946,Thomas E. O'Hara
4947,Stephen Sondheim
4948,James Lapine
4949,Jim Currie
4950,Lauren Slater
4951,John M. Gottman
4952,Joan DeClaire
4953,Frederick Lenz
4954,Scott S. Smith
4955,Erika Lopez
4956,Cynthia MacGregor
4957,Gary Mechler
4958,Steven P. Shelov M.D.
4959,Vicki Lansky
4960,Jack Lindstrom
4961,Barry Reed
4962,Thomas Swan
4963,Martin Clark
4964,P. J. Tracy
4965,Tim Dolin
4966,Harley Hahn
4967,Cindy West
4968,Mateu
4969,Justine Fontes
4970,Omar Rayyan
4971,Alice Alfonsi
4972,Bill Wallace
4973,Carol Wallace
4974,Jean Van Leeuwen
4975,Adam Rapp
4976,Nicole Luiken
4977,Nancy Munger
4978,William Heffernan
4979,Norman Kelley
4980,Ruth Birmingham
4981,Paullina Simons
4982,Miriam Therese Winter
4983,Sid Kirchheimer
4984,Tom Magliozzi
4985,Greg Proops
4986,Richard Lederer
4987,Richard Howard
4988,Henry W. Stine
4989,B. B. Jordan
4990,Leora Krygier
4991,David Thompson
4992,Diane Hoh
4993,Hayden Mead
4994,Kevin Jackson
4995,Tim Lebbon
4996,Steven Feinberg
4997,Garfield Reeves-Stevens
4998,Richard L. McGuire
4999,Robert Poe
5000,Charles Lamb
5001,Paul B. Thompson
5002,Tonya R. Carter
5003,Robert S. Kane
5004,Helen Keller
5005,D. H. Lawrence
5006,Elise Juska
5007,MaranGraphics
5008,G. K. Chesterton
5009,Michael Foreman
5010,Robert Van De Castle
5011,Alan M. Dershowitz
5012,Mikal Gilmore
5013,Thomas Moore
5014,Kathy Cronkite
5015,Gertrude Stein
5016,M. C. Hargreaves
5017,Eric Hansen
5018,Harpo Marx
5019,Rowland Barber
5020,Simon Louvish
5021,Arturo Pérez-Reverte
5022,Sonia Soto
5023,Margaret Costa
5024,Aylmer Maude
5025,E.B. Greenwo
5026,Miriam Toews
5027,Patrick Taylor
5028,Fred Stenson
5029,Irene Gut Opdyke
5030,Jennifer Armstrong
5031,Ahdaf Soueif
5032,Aleksandr Solzhenitsyn
5033,Catherine Simmons Niven
5034,Shyam Selvadurai
5035,John McGahern
5036,D. M. Thomas
5037,Clyde Edgerton
5038,Grace MacCarone
5039,Kris Lowe
5040,Grace Catalano
5041,Jan Berenson
5042,Rosalind Noonan
5043,Suzy Becker
5044,Gertrude Warner
5045,Jimmy Buffett
5046,Ellie Kay
5047,Maud Hart Lovelace
5048,Lois Lenski
5049,Jaime O'neill
5050,Rick Carroll
5051,Robert L. Clifton
5052,Alan M. Dahms
5053,Alan Furst
5054,Johnny Cash
5055,Jonny Cash
5056,Patrick Carr
5057,Nicholas Gage
5058,Bette Bao Lord
5059,Blue Balliett
5060,Tom Raabe
5061,Jack Schaefer
5062,Donna Kae Nelson
5063,Debra Kang Dean
5064,Colette Inez
5065,Ross Talarico
5066,Merle Kessler
5067,William Molnar
5068,June Callwood
5069,Daniel Wallace
5070,Robert Bonazzi
5071,John Howard Griffin
5072,John Howard Gri
5073,Terri Blackstock
5074,Beverly Lewis
5075,Pauline Nestor
5076,Alma Bond
5077,Alma H. Bond
5078,Jose Eugenio Soares
5079,Maud Ellmann
5080,Scott Gardiner
5081,John Harvey
5082,Rochelle Majer Krich
5083,Alma Marceau
5084,Heinz Zwack
5085,Larry Berger
5086,Dahlia Lithwick
5087,Indu Sundaresan
5088,E. L. Doctorow
5089,Donald E. Westlake
5090,Chet Williamson
5091,Peter Robinson
5092,Robert W. Walker
5093,Earlene Fowler
5094,Karen Kijewski
5095,Lynda La Plante
5096,Mark T. Sullivan
5097,Susan Wittig Albert
5098,Stuart M. Kaminsky
5099,Linda Davies
5100,Sandra West Prowell
5101,Deborah Crombie
5102,Marianne Wesson
5103,Jeremiah Healy
5104,J. F. Freedman
5105,Kate Wilhelm
5106,Wolf Haas
5107,Walter
5108,Sr. Scott
5109,Anne Newlands
5110,Dave Allan
5111,Matt Kingdon
5112,Kris Murrin
5113,Daz Rudkin
5114,David Hussey
5115,D E Hussey
5116,Eddie Obeng
5117,Storm Constantine
5118,Sue Bishop
5119,Ali Smith
5120,Margaret Burt
5121,Muriel Spark
5122,Marcia Willett
5123,Susan Dunlap
5124,Cathie Pelletier
5125,Joan Johnston
5126,Amos Oz
5127,Nicholas De Lange
5128,Nancy Geary
5129,Jacqueline Navin
5130,Robert Half
5131,Anne Ursu
5132,Constance Allen
5133,Pat Relf
5134,Nancy Stevenson
5135,Mary Pope Osborne
5136,Sal Murdocca
5137,Delores Fossen
5138,Gail Gaymer Martin
5139,Charlotte Douglas
5140,Harry H. Harrison Jr.
5141,J.M. Dillard
5142,David Loughery
5143,Keith Sharee
5144,Sharon Green
5145,A. C. Crispin
5146,Joss Whedon
5147,Mary E. Hunt
5148,Anais Nin
5149,Wendy Pini
5150,Richard Pini
5151,Paul Cowan
5152,Rachel Cowan
5153,Charles Grant
5154,Elizabeth Levy
5155,Bill Basso
5156,Gary Hogg
5157,Agnes Von Kurowsky
5158,Henry Serrano Villard
5159,Ernest He
5160,Katherine Dunn
5161,Brigitte Aubert
5162,Susanne Staatsmann
5163,Irvin D. Yalom
5164,Uda Strätling
5165,Richard Laliberte
5166,Napoleon Hill
5167,James Bovard
5168,Harry Browne
5169,William E. Simon
5170,Linus Torvalds
5171,David Diamond
5172,Ann Durell
5173,Marilyn Sachs
5174,Carl Norac
5175,Claude K. Dubois
5176,Gustav Meyrink
5177,Sam McBratney
5178,Mikhail Bulgakov
5179,Mirra Ginsburg
5180,Sean Russell
5181,John Nichols
5182,Chuck Barris
5183,Barbara Haveland
5184,Louise Gherasim
5185,McBain
5186,Holly Halverson
5187,Dave Davidson
5188,Beryl Peters
5189,Frankie
5190,Isaak Babel
5191,Corneille
5192,Tim Guenard
5193,Patrick Besnier
5194,Hakan Nesser
5195,Christel Hildebrandt
5196,Ruth Warrick
5197,Don Preston
5198,Shannon Waverly
5199,K. N. Casper
5200,Mackie Shilstone
5201,Susan Floyd
5202,Tom Wilson
5203,Ann Evans
5204,Darlene Graham
5205,Lynnette Kent
5206,Peggy Nicholson
5207,Tara Taylor Quinn
5208,Jennifer Greene
5209,Jackie Merritt
5210,Claire Foshee
5211,Alisa M. Hoffman
5212,Arnold Robbins
5213,Bill Phillips
5214,Michael D'Orso
5215,Lass Small
5216,Kathryn Shay
5217,Stella Bagwell
5218,Lindsay McKenna
5219,Brenda Novak
5220,Jack L. Chalker
5221,Georges Passelecq
5222,Bernard Suchecky
5223,Linda Nevins
5224,Jonathan Swift
5225,Sasha Miller
5226,Julie Brady
5227,Stewart Lee Allen
5228,Roger Housden
5229,Pierre Desproges
5230,Jonathan Ames
5231,Peter C. Newman
5232,Lien Chao
5233,Jim Wong-Chu
5234,T S Eliot
5235,Rae Lawrence
5236,Mladen Sutej
5237,Catherine George
5238,Marion Lennox
5239,Carol North
5240,Anne Lindsay
5241,Ian S. Graham
5242,Edmund H. Volkart
5243,Satya Das
5244,Jennifer Chiaverini
5245,Arthur C. Clarke (Introduction)
5246,Weigle
5247,Joyce Milton
5248,Larry Schwinger
5249,Sarah Vowell
5250,Deborah Simmons
5251,Rafik Schami
5252,Hans Hermann
5253,Nikolaus Hansen
5254,Carlos Castillo
5255,Martin Scott
5256,Jenny Randles
5257,Will Gatti
5258,Hal B. Pickle
5259,Royce L. Abrahamson
5260,Alice Steinbach
5261,Douglas Clegg
5262,Patrick Chabris Christopher
5263,Wolff
5264,Mike Baker
5265,Walter M. Miller Jr.
5266,H. P. Lovecraft
5267,John Jude Palencar
5268,U.S. Senate Committee On Commerce
5269,Ricia Mainhardt
5270,Keith R.A. DeCandido
5271,Louise Rafkin
5272,Randolph Hogan
5273,Norman Manea
5274,Henry Roth
5275,Edith T. Mirante
5276,Katherine Stone
5277,Abraham. VERGHESE
5278,Edward DeAngelo
5279,Diana Ossana
5280,Janice Gray Kolb
5281,Bella Bathurst
5282,Aimee Bender
5283,Sara Davidson
5284,Kristin Hunter Lattany
5285,People For The Ethical Treatment Of Anim
5286,Dennis Cooper
5287,Marlis Weber
5288,Donald Harstad
5289,Rosalyn McMillan
5290,Carol Smith
5291,Cecil Foster
5292,Susan S. Kelly
5293,David Storey
5294,Janice Graham
5295,Carolly Erickson
5296,Terence M. Green
5297,Robert Olen Butler
5298,Lam Kam Chuen
5299,Stanley Wynett
5300,Lucy Mead
5301,Dawn Miller
5302,Jay Mohr
5303,Katrina Kenison
5304,L B Greenwood
5305,Jeff Selis
5306,Patrick McDonnell
5307,Mark Beckloff
5308,Dan Dye
5309,Hollis Gillespie
5310,Gina B. Nahai
5311,Ngaio Marsh
5312,Judy Alsager
5313,Silas House
5314,Anne Vipond
5315,Alan Nakano
5316,William Kelly
5317,mic Defreita
5318,Paige Davis
5319,Loren Lester
5320,Sheryl Bernstein
5321,Marti
5322,Nick. Hornby
5323,Robert Kirschner
5324,Peter (Narrator) MacNichol
5325,Tim Curry
5326,Jill Tanner
5327,Alexandra Ripley
5328,Dixie Carter
5329,James P. Womack
5330,Daniel T. Jones
5331,Susan Donovan
5332,Patricia Heaton
5333,James Wasserman
5334,Joao Aguiar
5335,Peter S. Beagle
5336,Rand Flem Ath
5337,Daniel Easterman
5338,Alex Kerr
5339,アン 松本・スチュワート
5340,Anne Matsumoto Stewart
5341,Joseph MacAnthony
5342,S. N. Lewitt
5343,Caiseal Mor
5344,Jill Gregory
5345,Doris Elaine Fell
5346,Joe Coomer
5347,Joan Elliott Pickart
5348,Kristen Heitzmann
5349,Jeff Gomez
5350,Lois Henderson
5351,Lawrence Naumoff
5352,Sigmund Brouwer
5353,Sherrie Lord
5354,Kathleen Morgan
5355,Lois Erickson
5356,John Brady
5357,Thomas O'Hara
5358,Kenneth S. Janke Sr.
5359,Glen David Gold
5360,Paul Meier
5361,Pamela Browning
5362,Tova Mirvis
5363,Rochelle Krich
5364,Jane Shapiro
5365,Bruce Chatwin
5366,Barry Clifford
5367,Phil Georgeff
5368,Jason Wilson
5369,Joe Queenan
5370,Quintin Jardine
5371,Kit Castle
5372,Cara Saylor Polk
5373,August Strindberg
5374,Michael Robinson
5375,Persia Woolley
5376,Aidan Chambers
5377,Shelley Smith
5378,John Buxton Hilton
5379,Brenda Maddox
5380,Bartholomew Gill
5381,Sang Hun Lee
5382,Giles Gordon
5383,Dr. Paul Carus
5384,Henry Lincoln
5385,Leonard Foley
5386,Jovian Weigel
5387,Patti Normile
5388,Dr. Frances Cress Welsing
5389,Aleister Crowley
5390,Roger Sherman Loomis
5391,Jeanne Avery
5392,Lama Surya Das
5393,Breena Clarke
5394,Javier Marías
5395,Alfred Bester
5396,Richard Laymon
5397,Avi
5398,Ulli Günther
5399,Herbert Günther
5400,Conor Cruise O'Brien
5401,Ursula K. LeGuin
5402,Jim Hightower
5403,Cheryl Landon
5404,Alexa Hennig Von Lange
5405,Dennis Danvers
5406,Stanley Bing
5407,Carlene Thompson
5408,Krentz
5409,Raymond E. Feist
5410,Danelle Harmon
5411,Debbie Travis
5412,Rebecca Lickiss
5413,Claire Berlinski
5414,Karyn Monk
5415,Casey Claybourne
5416,Kim Barnes
5417,Stephen Hunter
5418,Roisin McAuley
5419,Jean Hanff Korelitz
5420,Janet Laurel
5421,Hilary Hemingway
5422,Jeffrey P. Lindsay
5423,Craig Holden
5424,Iris Murdoch
5425,Vincent Van Gogh
5426,Ronald De Leeuw
5427,Arnold J. Pomeran
5428,Philip Smith
5429,Nahum N. Glatzer
5430,Dante Alighieri
5431,John Ciardi
5432,Zilpha Keatley Snyder
5433,Steven Spielberg
5434,Elizabeth Hand
5435,Tracie Peterson
5436,Judith McCoy Miller
5437,Paula Volsky
5438,Erich Loest
5439,Sir Francis Chichester
5440,Jonathan Raban
5441,Scott B. Smith
5442,Shirley Temple Black
5443,Daniel Clowes
5444,Walter James Miller
5445,Mark Morris
5446,William Wordsworth
5447,Don Kurtz
5448,George C. Andrews
5449,Safian
5450,Victoria Looseleaf
5451,Eugene Stiles
5452,George Sand
5453,Rosemary Lloyd
5454,Richard Wrigley
5455,Jay Leno
5456,A.L. Alexander
5457,Daniel Defoe
5458,Mort Gale
5459,Mary Sanford Laurence
5460,C.G. Jung
5461,W. S. Dell
5462,Cary F. Baynes
5463,Gail Harvey
5464,Rebecca Shannonhouse
5465,Rizzoli
5466,Magnus Magnusson
5467,Hermann Palsson
5468,Paul Edwards
5469,Doug Peacock
5470,Miles Harvey
5471,Gay Talese
5472,Carl Stiner
5473,Deborah E. Crombie
5474,Ph.d.
5475,Phillip C. Mcgraw
5476,David Martin
5477,Elizabeth Marshall Thomas
5478,Greta K. Nagel
5479,Rick Mofina
5480,Marilu Henner
5481,Laura Morton
5482,Anthony Robbins
5483,A. Roger Merrill
5484,Rebecca R. Merri
5485,Anne McGee-Cooper
5486,Jane B Burka
5487,Joan Brady
5488,Perri O'Shaughnessy
5489,Carola Salisbury
5490,Katherine Paterson
5491,Mary Lewis
5492,Hickm
5493,James Hadley Chase
5494,Anne Rampling
5495,Bonnie Gabriel
5496,Eileen Dreyer
5497,Laura Childs
5498,Stephen W. Frey
5499,Henry Petroski
5500,Margaret Mitchell
5501,M.C. Beaton
5502,Peter Kline
5503,Thornton Wilder
5504,Carol Kruckeberg
5505,John Connolly
5506,John Steven Gurney
5507,John Steven
5508,Lee Davis Willoughby
5509,George Cable
5510,Laura McNeal
5511,Nathaniel Benchley
5512,Arnold Lobel
5513,Steve Vance
5514,Lori Aurelia Williams
5515,Donald R. Gallo
5516,D M Thomas
5517,Angela Malone
5518,Tessa De Loo
5519,Ruth Levitt
5520,Julian Rathbone
5521,Guy Gavriel Kay
5522,Babette Cole
5523,Brian Hollingsworth
5524,Arthur Cook
5525,Jennie Hanks
5526,Bill Peet
5527,Monty Roberts
5528,Poul Anderson
5529,Edith Layton
5530,Elizabeth A. Scarborough
5531,Elizabeth
5532,Christine Feehan
5533,Elsie Clews Parsons
5534,Barbara Ardinger
5535,Brian Sibley
5536,Joseph Flynn
5537,Stuart Palmer
5538,J. Orde
5539,Linda Barnes
5540,North American Bear Co.
5541,Nicolas Fargues
5542,Edith Hamilton
5543,Edwin Abbott
5544,Jacob
5545,Children's Dover Thrift
5546,Miranda Lundy
5547,Carol Highsmith
5548,Ted Landphair
5549,Linda Jennings
5550,Winston Groom
5551,Todd Cramer
5552,Doug Munson
5553,Michael C. Eberhardt
5554,Thomas Keneally
5555,Susan Collin Marks
5556,Martin Lings
5557,Laura Siegel Gilberg
5558,O Park
5559,Donald D. Walsh
5560,Galway Kinnell
5561,William Bolitho
5562,David Bevington
5563,David Scott Ka
5564,Anatolian Treasures
5565,Rita Murphy
5566,Tony Tanner
5567,Edward Ziegler
5568,Ken Warren
5569,L. Neil Smith
5570,Simon R. Green
5571,Jemiah Jefferson
5572,Peggy Payne
5573,Robert R. McCammon
5574,Paul Harding
5575,Tom Shroder
5576,Michael Dorris
5577,Penelope Smith
5578,Henry Rollins
5579,Charles G. Waugh
5580,Boston Teran
5581,Janette Oke
5582,Glenn Dabbs
5583,Laura Shaine Cunningham
5584,Meagan McKinney
5585,Beverly Bird
5586,Robert Kroetsch
5587,Caroline Roe
5588,Susan Crosby
5589,Wendy Markham
5590,Barbara Holland
5591,D. W. Harding
5592,Edward Stewart
5593,Francis Roe
5594,Slavomir Rawicz
5595,Deborah Howe
5596,James Howe
5597,Alan Daniel
5598,John Peterson
5599,Roberta Carter Clark
5600,Lori Wick
5601,Judith Pella
5602,Lauraine Snelling
5603,Penelope J. Stokes
5604,Wendy Etherington
5605,Velma Wallis
5606,Jahnna N Malcolm
5607,Paul Howard
5608,Amy Keating Rogers
5609,E.S. Mooney
5610,Hom
5611,John Maddox
5612,Stephen Jay Gould
5613,Jane Goodall
5614,Phillip Berman
5615,Pauline Reage
5616,Molly Giles
5617,Dan H. Laurence
5618,Feliks Topolsk
5619,Christopher Bigsby
5620,Webster's Editors
5621,Desmond Morton
5622,William Blake
5623,Russell Baker
5624,T. Davis Bunn
5625,George Macdonald
5626,Helen Stratton
5627,Arthur Hughes
5628,Jack David
5629,Robert Lecker
5630,John Harvey Jones
5631,Jeremy Dronfield
5632,Clare Boylan
5633,DBC Pierre
5634,Linda Rosenkrantz
5635,Pamela Redmond Satran
5636,David Milstead
5637,Mindy Pennybacker
5638,Aisha Ikramuddin
5639,New Woman
5640,Hubert Selby Jr.
5641,Joan Jacobs Brumberg
5642,Rebecca Wood
5643,Harry Gersteneker
5644,Joanna Stratton
5645,Arthur M Schlesinger
5646,Stephanie Doyle
5647,Tanya Michaels
5648,Gary Provost
5649,Bunkie Lynn
5650,Rick Baldwin
5651,Brian Stewart
5652,Kathleen Tessaro
5653,Amy Blackmarr
5654,Mark Donnelly
5655,Chr
5656,Jennifer Finney Boylan
5657,Liane Moriarty
5658,Brian Masters
5659,Maggie Gibson
5660,William Storandt
5661,Parker C. Hinter
5662,Diamond Studio
5663,Kim Ostrow
5664,Kirsten Larsen
5665,Peggy Parish
5666,Wallace Tripp
5667,Barbara Siebel Thomas
5668,Lynn Sweat
5669,Gertrude Cha Warner
5670,Dirk Gringhuis
5671,Gertrude C. Warner
5672,Dick Gringhuis
5673,Alan Tiegreen
5674,Jan Naimo Jones
5675,Paul Casale
